Image,Name,Screen_Size,CPU_type,Memory,Storage,GPU,VRAM,GPU_Speed,GPU_Cores,Resolution,Weight,Backlit_Keyboard,Touchscreen,CPU_Speed,Number_of_Cores,Display_Type,Graphic_Type,Operating_System,Webcam,Price,Gaming,Workstation,Home
https://c1.neweggimages.com/ProductImage/34-273-235-V02.jpg,HP 840 G5,14.0,Intel Core i7 8th Gen,32,512 GB PCIe,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.2,Non-backlit,No,1.8,4-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,582,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-273-618-V02.jpg,HP 840 G5,14.0,Intel Core i7 8th Gen,16,500 GB PCIe,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.2,Non-backlit,No,1.8,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,559,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-273-967-V01.jpg,HP 840 G6,14.0,Intel Core i5 8th Gen,16,256 GB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.2,Non-backlit,No,1.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,412,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-273-968-V01.jpg,HP 840 G6,14.0,Intel Core i5 8th Gen,16,512 GB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.2,Non-backlit,No,1.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,466,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-097-01.jpg,HP 850 G4,15.6,Intel Core i7 7th Gen,32,512 GB,Intel HD Graphics 620,2.0,1000,192,1920 x 1080,4.0,Non-backlit,No,2.8,2-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,540,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-163-01.jpg,HP 850 G5,15.6,Intel Core i5 7th Gen,16,512 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.9,Non-backlit,No,2.5,2-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,430,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-234-01.jpg,HP 850 G5,15.6,Intel Core i5 8th Gen,16,256 GB PCIe,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.9,Non-backlit,No,1.7,4-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,558,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-090-04.jpg,HP 850 G5,15.6,Intel Core i7 8th Gen,32,512 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.9,Non-backlit,No,1.8,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,625,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-273-385-S01.jpg,HP 850 G6,15.6,Intel Core i7 8th Gen,16,512 GB PCIe,Intel UHD Graphics,2.0,750,16,1920 x 1080,4.1,Non-backlit,No,1.8,4-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,627,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/AHUUD220429110LOM08.jpg,HP Chromebook 14a-na0000 14a-na0200nr,14.0,Intel Celeron,4,64 GB,Intel UHD Graphics 600,4.0,700,96,1366 x 768,3.2,Non-backlit,No,1.1,4-core Processor,HD,Integrated Card,Chrome OS,Yes,346,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/A24GD210420TNXNK.jpg,HP Chromebook x360 11MK G3 Education Edition,11.6,MediaTek MT8183,8,64 GB,Mali-G72 MP3,2.0,900,3,1366 x 768,3.9,Non-backlit,Yes,2.0,8-core Processor,HD,Integrated Card,Chrome OS,Yes,372,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V1DSD2306100BYAUSEE.jpg,HP EliteBook 640 G10 - 84S98UT#ABA,14.0,Intel Core i5 13th Gen,8,256 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Non-backlit,Yes,1.3,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,1074,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-469-01.jpg,HP EliteBook 655 G10 75G73AV,15.6,AMD Ryzen 7 7000 Series,16,512 GB PCIe,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1028,3.9,Backlit,No,2.0,8-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,1149,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-649-01.jpg,HP EliteBook x360 830 G8 7X9K8U8R#ABA,13.3,Intel Core i5 11th Gen,8,256 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,2.9,Backlit,Yes,2.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,449,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-650-01.jpg,HP ENVY x360 14-es0013dx,14.0,Intel Core i5 13th Gen,8,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.5,Backlit,Yes,1.3,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,589,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-272-03.jpg,HP ENVY x360 15-eu1073cl,15.6,AMD Ryzen 7 5000 Series,16,512 GB PCIe,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1080,4.0,Backlit,Yes,2.0,8-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,559,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-651-01.jpg,HP ENVY x360 15-fe0013dx,15.6,Intel Core i5 13th Gen,8,256 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,4.2,Backlit,Yes,1.3,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,589,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-841-148-04.jpeg,HP Laptop 15-DY2751CL,15.6,Intel Core i5 11th Gen,8,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.7,Non-backlit,Yes,2.4,4-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,497,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-841-648-01.jpg,HP Pavilion 15-EG2373CL,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,NVIDIA GeForce MX550,2.0,12000,1024,1920 x 1080,3.9,Backlit,Yes,1.7,10-core (2P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,509,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/V11HD2311030X5A2S58.jpg,HP Spectre x360 15-fd0008ca,15.6,Intel Core i5 12th Gen,16,1 TB,NVIDIA GeForce MX150,2.0,6000,384,1920 x 1080,3.5,Backlit,No,3.4,10-core Processor,IPS,Integrated Card,Windows 11 Home,Yes,617,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/A24GD2305260CKD2F70.jpg,HP Victus 15-fa1010nr,15.6,Intel Core i5 13th Gen,16,512 GB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1080,5.9,Backlit,No,2.6,12-core (4P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1179,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-271-960-S01.jpg,HP ZBook 15 G3,15.6,Intel Core i7 6th Gen,16,512 GB,NVIDIA Quadro M1000M,2.0,5000,512,1920 x 1080,5.7,Non-backlit,No,2.7,4-core Processor,Full HD,Dedicated Card,Windows 10 Pro,Yes,559,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-271-960-S01.jpg,HP ZBook 15 G3 Core i7-6820HQ,15.6,Intel Core i7 6th Gen,16,512 GB,NVIDIA Quadro M1000M,2.0,5000,512,1920 x 1080,4.4,Non-backlit,No,2.7,4-core Processor,Full HD,Dedicated Card,Windows 10 Pro,Yes,559,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A6ZPD21082819PBCC.jpg,Hyundai HT14CCIC44EGH,14.1,Intel Celeron,4,128 GB,Intel UHD Graphics 600,4.0,700,96,1366 x 768,2.9,Non-backlit,No,1.1,2-core Processor,HD,Integrated Card,Windows 10 in S mode,Yes,166,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/A6ZPD21082819PB88.jpg,Hyundai HT14CCIC44EGP,14.1,Intel Celeron,4,128 GB,Intel UHD Graphics 600,4.0,700,96,1366 x 768,2.9,Non-backlit,No,1.1,2-core Processor,HD,Integrated Card,Windows 10 Pro,Yes,139,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/B0YND2111100SQ30TD1.jpg,Lenovo 100e Chromebook Gen 3 82J70005US,11.6,AMD 3000 Series,4,32 GB,AMD Radeon Vega 3 Mobile,2.0,1100,192,1366 x 768,2.9,Non-backlit,No,1.2,2-core Processor,HD,Integrated Card,Chrome OS,Yes,301,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A0ZXD2206070M8XKZ33.jpg,Lenovo 14 G4 21DK000UUS,14.0,AMD Ryzen 5 5000 Series,8,256 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,2.3,6-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,738,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-148-03.jpg,Lenovo 15 IML,15.6,Intel Core i5 10th Gen,16,512 GB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.9,Non-backlit,No,1.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,593,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-148-03.jpg,Lenovo 15 IML,15.6,Intel Core i5 10th Gen,16,256 GB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.9,Non-backlit,No,1.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,563,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-148-03.jpg,Lenovo 15 IML,15.6,Intel Core i5 10th Gen,24,2 TB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.9,Non-backlit,No,1.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,722,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-276-01.jpg,"Lenovo 15.6"" Notebooks IdeaPad",15.6,AMD Ryzen 5 7000 Series,8,256 GB,AMD Radeon 610M,2.0,1900,128,1920 x 1080,3.9,Non-backlit,No,4.8,4-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,470,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V1DSD2207280TEJFVA8.jpg,Lenovo 21CF003TUS,14.0,AMD Ryzen 7 6000 Series,16,512 GB PCIe,AMD Radeon 680M,4.0,2200,768,1920 x 1200,2.9,Backlit,Yes,2.7,8-core Processor,WUXGA,Integrated Card,Windows 11 Pro,Yes,1569,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/A9UWD2207210YW331F5.jpg,Lenovo 21DJ000VUS,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,Yes,1.7,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,941,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A6ZPD220104152QJ359.jpg,Lenovo 500e Chromebook Gen 3,11.6,Intel Celeron,4,32 GB,Intel UHD Graphics,2.0,750,16,1366 x 768,2.9,Non-backlit,Yes,1.1,4-core Processor,HD,Integrated Card,Chrome OS,Yes,525,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-329-01.jpg,Lenovo 500e Yoga,12.2,Intel Processor N100,4,32 GB Flash Memory,Intel UHD Graphics,2.0,750,16,1920 x 1200,2.9,Non-backlit,Yes,0.8,4-core Processor,WUXGA,Integrated Card,Chrome OS,Yes,405,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-296-01.jpg,Lenovo 82W4000AUS 500e Yoga,12.2,Intel N-series N100,4,32 GB,Intel UHD Graphics,2.0,750,16,1920 x 1200,2.9,Non-backlit,Yes,3.4,4-core Processor,WUXGA,Integrated Card,Chrome OS,Yes,407,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-452-01.jpg,Lenovo G6,14.0,Intel Core i7 8th Gen,16,512 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,5.5,Non-backlit,Yes,1.9,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,657,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-439-25.png,Lenovo IdeaPad 1 82R400EMUS,15.6,AMD Ryzen 5 5000 Series,8,512 GB PCIe,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1080,3.9,Non-backlit,No,2.1,6-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,349,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/A0ZXD23042014TW0N2B.jpg,Lenovo IdeaPad Flex 5 16ABR8 82XY0030US,16.0,AMD Ryzen 5 7000 Series,16,512 GB PCIe,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1200,4.9,Backlit,Yes,2.0,6-core Processor,WUXGA,Integrated Card,Windows 11 Home,Yes,577,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A0ZXD23042014TW0N2B.jpg,Lenovo IdeaPad Flex 5 16ABR8 82XY0030US,16.0,AMD Ryzen 5 7000 Series,16,512 GB PCIe,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1200,4.9,Backlit,Yes,2.0,6-core Processor,WUXGA,Integrated Card,Windows 11 Home,Yes,679,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/1TS-000E-10PV0-02.jpg,Lenovo IdeaPad Flex 5 82R80002US,16.0,Intel Core i7 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,2560 x 1600,4.9,Backlit,Yes,1.7,10-core (2P+8E) Processor,WQXGA,Integrated Card,Windows 11 Home,Yes,549,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-209-17.jpg,Lenovo IdeaPad Slim 3 82XM0032US,15.6,AMD Ryzen 5 7000 Series,16,512 GB PCIe,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1080,3.9,Backlit,Yes,2.0,6-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,549,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-210-16.jpg,Lenovo IdeaPad Slim 5 82XG0019US,16.0,AMD Ryzen 7 7000 Series,16,512 GB PCIe,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1200,4.9,Backlit,Yes,2.0,8-core Processor,WUXGA,Integrated Card,Windows 11 Home,Yes,526,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-212-17.jpg,Lenovo IdeaPad Slim 5i 82XF002SUS,16.0,Intel Core i7 13th Gen,16,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,4.9,Backlit,No,1.7,10-core (2P+8E) Processor,WUXGA,Integrated Card,Windows 11 Home,Yes,679,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-212-17.jpg,Lenovo IdeaPad Slim 5i 82XF002SUS,16.0,Intel Core i7 13th Gen,16,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,4.9,Backlit,No,1.7,10-core (2P+8E) Processor,WUXGA,Integrated Card,Windows 11 Home,Yes,645,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-210-16.jpg,Lenovo Laptop IdeaPad 82XG0019US,16.0,AMD Ryzen 7 7000 Series,16,512 GB PCIe,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1200,4.9,Backlit,Yes,2.0,8-core Processor,WUXGA,Integrated Card,Windows 11 Home,Yes,649,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-283-37.jpg,Lenovo Legion Pro 5 16ARX8 82WM0001US,16.0,AMD Ryzen 5 7000 Series,16,1 TB,NVIDIA GeForce RTX 4050,6.0,16000,2560,2560 x 1600,5.9,Backlit,No,4.0,6-core Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,1512,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-205-18.jpg,Lenovo Legion Pro 5 16IRX8 82WK000BUS,16.0,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,2560 x 1600,5.9,Backlit,No,2.1,16-core (8P+8E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,1249,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-205-18.jpg,Lenovo Legion Pro 5 16IRX8 82WK000BUS,16.0,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,2560 x 1600,5.9,Backlit,No,2.1,16-core (8P+8E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,1124,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-206-01.jpg,Lenovo Legion Pro 5 16IRX8 82WK00AHUS,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,1699,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-206-01.jpg,Lenovo Legion Pro 5 16IRX8 82WK00AHUS,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,1529,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-207-17.jpg,Lenovo Legion Pro 7 16IRX8H 82WQ005CUS,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4090,16.0,18000,9728,2560 x 1600,6.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,2799,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-207-17.jpg,Lenovo Legion Pro 7 16IRX8H 82WQ005CUS,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4090,16.0,18000,9728,2560 x 1600,6.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,2519,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/1TS-000E-18JS3-V01.jpg,Lenovo LOQ 15IRH8 82XV00LFUS,15.6,Intel Core i5 13th Gen,8,512 GB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1080,5.9,Backlit,No,2.1,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,699,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-204-14.jpg,Lenovo LOQ 16IRH8 82XW001WUS,16.0,Intel Core i7 13th Gen,16,512 GB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1200,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,WUXGA,Dedicated Card,Windows 11 Home,Yes,854,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-204-14.jpg,Lenovo LOQ 16IRH8 82XW001WUS,16.0,Intel Core i7 13th Gen,16,512 GB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1200,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,WUXGA,Dedicated Card,Windows 11 Home,Yes,949,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/1TS-000E-0ZVV6-01.jpg,Lenovo Notebook IdeaPad 3 15ABA7,15.6,AMD Ryzen 5 5000 Series,8,256 GB PCIe,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1080,3.9,Backlit,Yes,2.3,6-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,702,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-260-01.jpg,Lenovo P53s,15.6,Intel Core i7 8th Gen,32,2 TB,NVIDIA Quadro P520,2.0,6000,384,1920 x 1080,3.8,Non-backlit,No,1.9,4-core Processor,Full HD,Dedicated Card,Windows 11 Pro,Yes,914,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-424-01.jpg,Lenovo T470,14.0,Intel Core i7 7th Gen,8,512 GB,Intel HD Graphics 620,2.0,1000,192,1920 x 1080,3.4,Non-backlit,Yes,2.8,2-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,279,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-840-292-01.png,Lenovo T470,14.0,Intel Core i7 7th Gen,16,512 GB,Intel HD Graphics 620,2.0,1000,192,1920 x 1080,3.4,Non-backlit,Yes,2.8,2-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,425,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-284-01.png,Lenovo T470,14.0,Intel Core i7 7th Gen,16,512 GB,Intel HD Graphics 620,2.0,1000,192,1920 x 1080,3.4,Non-backlit,No,2.8,2-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,499,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-645-949-S09.jpg,Lenovo T570,15.6,Intel Core i5 6th Gen,16,512 GB,Intel HD Graphics 520,2.0,1000,192,1920 x 1080,4.3,Non-backlit,No,2.4,2-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,412,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V1DSD220615100YC0C4.jpg,Lenovo ThinkBook 14 G4 IAP 21DH000RUS,14.0,Intel Core i5 12th Gen,8,256 GB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.0,Non-backlit,No,1.3,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,796,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A6ZPD2205100QR49O99.jpg,Lenovo ThinkBook 15 G4 ABA 21DL000EUS,15.6,AMD Ryzen 5 5000 Series,8,256 GB,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1080,6.1,Non-backlit,No,2.3,6-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,649,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A0ZXD2208040WET3Y7D.jpg,Lenovo ThinkPad E15 Gen 4 21ED0045US,15.6,AMD Ryzen 7 5000 Series,16,256 GB,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1080,5.9,Non-backlit,No,2.0,8-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,818,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/A24GD2112210GHC986E.jpg,Lenovo ThinkPad L15 Gen1 20U7S0CA00,15.6,AMD Ryzen 5 4000 Series,8,256 GB,AMD Radeon Vega 6 Mobile,4.0,1600,384,1920 x 1080,4.3,Non-backlit,No,2.1,6-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,579,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-399-01.jpg,Lenovo ThinkPad L390 Yoga,13.3,Intel Core i5 8th Gen,16,256 GB,Intel UHD Graphics,2.0,750,16,1920 x 1080,3.4,Non-backlit,Yes,1.6,4-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,209,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V1DSD22010312VSO079.jpg,Lenovo ThinkPad T14s Gen 2 20XF004HUS,14.0,AMD Ryzen 5 5000 Series,8,256 GB,AMD Radeon Vega 7 Mobile,4.0,1800,448,1920 x 1080,3.4,Non-backlit,No,2.3,6-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,606,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V1DSD2209300KIWL8C2.jpg,Lenovo ThinkPad T16 21CH0004US,16.0,AMD Ryzen 5 6000 Series,16,256 GB,AMD Radeon™ 660M,4.0,1900,384,1920 x 1200,6.2,Non-backlit,No,2.9,6-core Processor,WUXGA,Integrated Card,Windows 11 Pro,Yes,749,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V1DSD2209300KIWL8C2.jpg,Lenovo ThinkPad T16 Gen 1 21CH0004US,16.0,AMD Ryzen 5 6000 Series,16,256 GB,AMD Radeon™ 660M,4.0,1900,384,1920 x 1200,6.2,Non-backlit,No,2.9,6-core Processor,WUXGA,Integrated Card,Windows 11 Pro,Yes,1339,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-433-01.jpg,Lenovo ThinkPad T480,14.0,Intel Core i5 8th Gen,16,256 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.9,Non-backlit,No,1.7,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,218,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-252-03.jpg,Lenovo ThinkPad X1 Yoga (3rd Gen),14.0,Intel Core i5 8th Gen,16,512 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.0,Non-backlit,Yes,1.7,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,455,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-253-03.jpg,Lenovo ThinkPad X1 Yoga (3rd Gen),14.0,Intel Core i5 8th Gen,8,256 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,3.0,Non-backlit,Yes,1.7,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,369,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-248-01.jpg,Lenovo X1 Carbon G6,14.0,Intel Core i7 8th Gen,16,1 TB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,2.4,Non-backlit,Yes,1.9,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,658,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-249-01.jpg,Lenovo X1 Carbon G6,14.0,Intel Core i7 8th Gen,16,512 GB,Intel UHD Graphics 620,4.0,1150,192,1920 x 1080,2.4,Non-backlit,Yes,1.9,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,510,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-840-464-01.jpg,Lenovo X390,13.3,Intel Core i5 8th Gen,16,1 TB,Intel UHD Graphics,2.0,750,16,1920 x 1080,2.6,Non-backlit,No,1.6,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,439,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/1TS-002J-001M4-S01.jpg,LG Gram 15Z90P-N.APS7U1,15.6,Intel Core i7 11th Gen,16,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,2.9,Backlit,No,2.8,4-core Processor,Full HD,Integrated Card,Windows 10 Pro,Yes,1331,FALSE,TRUE,TRUE
